discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,country_code,country_3_letter_code
Sailing,tokyo-2020,RS:X Women,Women,GOLD,Athlete,Yunxiu LU,People's Republic of China,CN,CHN
Sailing,tokyo-2020,470 Women,Women,GOLD,GameTeam,Eilidh MCINTYRE,Great Britain,GB,GBR
Sailing,tokyo-2020,470 Women,Women,GOLD,GameTeam,Hannah MILLS,Great Britain,GB,GBR
Sailing,tokyo-2020,470 Women,Women,SILVER,GameTeam,Agnieszka SKRZYPULEC,Poland,PL,POL
Sailing,tokyo-2020,470 Women,Women,SILVER,GameTeam,Jolanta OGAR,Poland,PL,POL
Sailing,tokyo-2020,470 Women,Women,BRONZE,GameTeam,Camille LECOINTRE,France,FR,FRA
Sailing,tokyo-2020,470 Women,Women,BRONZE,GameTeam,Aloise RETORNAZ,France,FR,FRA
Sailing,tokyo-2020,49er Men,Men,GOLD,GameTeam,Stuart BITHELL,Great Britain,GB,GBR
Sailing,tokyo-2020,49er Men,Men,GOLD,GameTeam,Dylan FLETCHER-SCOTT,Great Britain,GB,GBR
Sailing,tokyo-2020,49er Men,Men,SILVER,GameTeam,Peter BURLING,New Zealand,NZ,NZL
Sailing,tokyo-2020,49er Men,Men,SILVER,GameTeam,Blair TUKE,New Zealand,NZ,NZL
Sailing,tokyo-2020,49er Men,Men,BRONZE,GameTeam,Erik HEIL,Germany,DE,GER
Sailing,tokyo-2020,49er Men,Men,BRONZE,GameTeam,Thomas PLOESSEL,Germany,DE,GER
Cycling Mountain Bike,tokyo-2020,Women's Cross-country,Women,GOLD,Athlete,Jolanda NEFF,Switzerland,CH,SUI
Cycling Mountain Bike,tokyo-2020,Women's Cross-country,Women,BRONZE,Athlete,Linda INDERGAND,Switzerland,CH,SUI
Cycling Mountain Bike,tokyo-2020,Women's Cross-country,Women,SILVER,Athlete,Sina FREI,Switzerland,CH,SUI
Cycling Mountain Bike,tokyo-2020,Men's Cross-country,Men,GOLD,Athlete,Thomas PIDCOCK,Great Britain,GB,GBR
Cycling Mountain Bike,tokyo-2020,Men's Cross-country,Men,SILVER,Athlete,Mathias FLUECKIGER,Switzerland,CH,SUI
Cycling Mountain Bike,tokyo-2020,Men's Cross-country,Men,BRONZE,Athlete,David VALERO SERRANO,Spain,ES,ESP
Rowing,tokyo-2020,Women's Double Sculls,Women,GOLD,GameTeam,Ancuta BODNAR,Romania,RO,ROU
Rowing,tokyo-2020,Women's Double Sculls,Women,GOLD,GameTeam,Simona RADIS,Romania,RO,ROU
Rowing,tokyo-2020,Women's Double Sculls,Women,SILVER,GameTeam,Brooke DONOGHUE,New Zealand,NZ,NZL
Rowing,tokyo-2020,Women's Double Sculls,Women,SILVER,GameTeam,Hannah OSBORNE,New Zealand,NZ,NZL
Rowing,tokyo-2020,Women's Double Sculls,Women,BRONZE,GameTeam,Roos DE JONG,Netherlands,NL,NED
Rowing,tokyo-2020,Women's Double Sculls,Women,BRONZE,GameTeam,Lisa SCHEENAARD,Netherlands,NL,NED
Rowing,tokyo-2020,Lightweight Women's Double Sculls,Women,GOLD,GameTeam,Valentina RODINI,Italy,IT,ITA
Rowing,tokyo-2020,Lightweight Women's Double Sculls,Women,GOLD,GameTeam,Federica CESARINI,Italy,IT,ITA
Rowing,tokyo-2020,Lightweight Women's Double Sculls,Women,SILVER,GameTeam,Laura TARANTOLA,France,FR,FRA
Rowing,tokyo-2020,Lightweight Women's Double Sculls,Women,SILVER,GameTeam,Claire BOVE,France,FR,FRA
Rowing,tokyo-2020,Lightweight Women's Double Sculls,Women,BRONZE,GameTeam,Marieke KEIJSER,Netherlands,NL,NED
Rowing,tokyo-2020,Lightweight Women's Double Sculls,Women,BRONZE,GameTeam,Ilse PAULIS,Netherlands,NL,NED
Rowing,tokyo-2020,Women's Eight,Women,GOLD,GameTeam,,Canada,CA,CAN
Rowing,tokyo-2020,Women's Eight,Women,SILVER,GameTeam,,New Zealand,NZ,NZL
Rowing,tokyo-2020,Women's Eight,Women,BRONZE,GameTeam,,People's Republic of China,CN,CHN
Rowing,tokyo-2020,Men's Eight,Men,GOLD,GameTeam,,New Zealand,NZ,NZL
Rowing,tokyo-2020,Men's Eight,Men,SILVER,GameTeam,,Germany,DE,GER
Rowing,tokyo-2020,Men's Eight,Men,BRONZE,GameTeam,,Great Britain,GB,GBR
Rowing,tokyo-2020,Men's Quadruple Sculls,Men,GOLD,GameTeam,,Netherlands,NL,NED
Rowing,tokyo-2020,Men's Quadruple Sculls,Men,SILVER,GameTeam,,Great Britain,GB,GBR
Rowing,tokyo-2020,Men's Quadruple Sculls,Men,BRONZE,GameTeam,,Australia,AU,AUS
Rowing,tokyo-2020,Women's Quadruple Sculls,Women,GOLD,GameTeam,,People's Republic of China,CN,CHN
Rowing,tokyo-2020,Women's Quadruple Sculls,Women,SILVER,GameTeam,,Poland,PL,POL
Rowing,tokyo-2020,Women's Quadruple Sculls,Women,BRONZE,GameTeam,,Australia,AU,AUS
Rowing,tokyo-2020,Men's Pair,Men,GOLD,GameTeam,Martin SINKOVIC,Croatia,HR,CRO
Rowing,tokyo-2020,Men's Pair,Men,GOLD,GameTeam,Valent SINKOVIC,Croatia,HR,CRO
Rowing,tokyo-2020,Men's Pair,Men,SILVER,GameTeam,Marius COZMIUC,Romania,RO,ROU
Rowing,tokyo-2020,Men's Pair,Men,SILVER,GameTeam,Ciprian TUDOSA,Romania,RO,ROU
Rowing,tokyo-2020,Men's Pair,Men,BRONZE,GameTeam,Frederic VYSTAVEL,Denmark,DK,DEN
Rowing,tokyo-2020,Men's Pair,Men,BRONZE,GameTeam,Joachim SUTTON,Denmark,DK,DEN
Rowing,tokyo-2020,Women's Pair,Women,GOLD,GameTeam,Grace PRENDERGAST,New Zealand,NZ,NZL
Rowing,tokyo-2020,Women's Pair,Women,GOLD,GameTeam,Kerri GOWLER,New Zealand,NZ,NZL
Rowing,tokyo-2020,Women's Pair,Women,SILVER,GameTeam,Vasilisa STEPANOVA,ROC,ROC,ROC
Rowing,tokyo-2020,Women's Pair,Women,SILVER,GameTeam,Elena ORIABINSKAIA,ROC,ROC,ROC
Rowing,tokyo-2020,Women's Pair,Women,BRONZE,GameTeam,Caileigh FILMER,Canada,CA,CAN
Rowing,tokyo-2020,Women's Pair,Women,BRONZE,GameTeam,Hillary JANSSENS,Canada,CA,CAN
Rowing,tokyo-2020,Women's Four,Women,GOLD,GameTeam,,Australia,AU,AUS
Rowing,tokyo-2020,Women's Four,Women,SILVER,GameTeam,,Netherlands,NL,NED
Rowing,tokyo-2020,Women's Four,Women,BRONZE,GameTeam,,Ireland,IE,IRL
Rowing,tokyo-2020,Women's Single Sculls,Women,SILVER,Athlete,Hanna PRAKATSEN,ROC,ROC,ROC
Rowing,tokyo-2020,Women's Single Sculls,Women,GOLD,Athlete,Emma TWIGG,New Zealand,NZ,NZL
Rowing,tokyo-2020,Women's Single Sculls,Women,BRONZE,Athlete,Magdalena LOBNIG,Austria,AT,AUT
Rowing,tokyo-2020,Lightweight Men's Double Sculls,Men,GOLD,GameTeam,Fintan MC CARTHY,Ireland,IE,IRL
Rowing,tokyo-2020,Lightweight Men's Double Sculls,Men,GOLD,GameTeam,Paul ODONOVAN,Ireland,IE,IRL
Rowing,tokyo-2020,Lightweight Men's Double Sculls,Men,SILVER,GameTeam,Jonathan ROMMELMANN,Germany,DE,GER
Rowing,tokyo-2020,Lightweight Men's Double Sculls,Men,SILVER,GameTeam,Jason OSBORNE,Germany,DE,GER
Rowing,tokyo-2020,Lightweight Men's Double Sculls,Men,BRONZE,GameTeam,Stefano OPPO,Italy,IT,ITA
Rowing,tokyo-2020,Lightweight Men's Double Sculls,Men,BRONZE,GameTeam,Pietro RUTA,Italy,IT,ITA
Rowing,tokyo-2020,Men's Four,Men,GOLD,GameTeam,,Australia,AU,AUS
Rowing,tokyo-2020,Men's Four,Men,SILVER,GameTeam,,Romania,RO,ROU
Rowing,tokyo-2020,Men's Four,Men,BRONZE,GameTeam,,Italy,IT,ITA
Rowing,tokyo-2020,Men's Double Sculls,Men,GOLD,GameTeam,Hugo BOUCHERON,France,FR,FRA
Rowing,tokyo-2020,Men's Double Sculls,Men,GOLD,GameTeam,Matthieu ANDRODIAS,France,FR,FRA
Rowing,tokyo-2020,Men's Double Sculls,Men,SILVER,GameTeam,Melvin TWELLAAR,Netherlands,NL,NED
Rowing,tokyo-2020,Men's Double Sculls,Men,SILVER,GameTeam,Stefan BROENINK,Netherlands,NL,NED
Rowing,tokyo-2020,Men's Double Sculls,Men,BRONZE,GameTeam,Zhiyu LIU,People's Republic of China,CN,CHN
Rowing,tokyo-2020,Men's Double Sculls,Men,BRONZE,GameTeam,Liang ZHANG,People's Republic of China,CN,CHN
Rowing,tokyo-2020,Men's Single Sculls,Men,GOLD,Athlete,Stefanos NTOUSKOS,Greece,GR,GRE
Rowing,tokyo-2020,Men's Single Sculls,Men,BRONZE,Athlete,Damir MARTIN,Croatia,HR,CRO
Rowing,tokyo-2020,Men's Single Sculls,Men,SILVER,Athlete,Kjetil BORCH,Norway,NO,NOR
Karate,tokyo-2020,Women's Kumite -55kg,Women,SILVER,Athlete,Anzhelika TERLIUGA,Ukraine,UA,UKR
Karate,tokyo-2020,Women's Kumite -55kg,Women,BRONZE,Athlete,Bettina PLANK,Austria,AT,AUT
Karate,tokyo-2020,Women's Kumite -55kg,Women,GOLD,Athlete,Ivet GORANOVA,Bulgaria,BG,BUL
Karate,tokyo-2020,Women's Kumite -55kg,Women,BRONZE,Athlete,Tzuyun WEN,Chinese Taipei,TW,TPE
Karate,tokyo-2020,Men's Kumite -75kg,Men,SILVER,Athlete,Rafael AGHAYEV,Azerbaijan,AZ,AZE
Karate,tokyo-2020,Men's Kumite -75kg,Men,BRONZE,Athlete,Stanislav HORUNA,Ukraine,UA,UKR
Karate,tokyo-2020,Men's Kumite -75kg,Men,GOLD,Athlete,Luigi BUSA,Italy,IT,ITA
Karate,tokyo-2020,Men's Kumite -75kg,Men,BRONZE,Athlete,Karoly Gabor HARSPATAKI,Hungary,HU,HUN
Karate,tokyo-2020,Women's Kumite -61kg,Women,BRONZE,Athlete,Giana LOTFY,Egypt,EG,EGY
Karate,tokyo-2020,Women's Kumite -61kg,Women,SILVER,Athlete,Xiaoyan YIN,People's Republic of China,CN,CHN
Karate,tokyo-2020,Women's Kumite -61kg,Women,BRONZE,Athlete,Merve COBAN,Turkey,TR,TUR
Karate,tokyo-2020,Women's Kumite -61kg,Women,GOLD,Athlete,Jovana PREKOVIC,Serbia,RS,SRB
Karate,tokyo-2020,Women's Kumite +61kg,Women,GOLD,Athlete,Feryal ABDELAZIZ,Egypt,EG,EGY
Karate,tokyo-2020,Women's Kumite +61kg,Women,BRONZE,Athlete,Sofya BERULTSEVA,Kazakhstan,KZ,KAZ
Karate,tokyo-2020,Women's Kumite +61kg,Women,BRONZE,Athlete,Li GONG,People's Republic of China,CN,CHN
Karate,tokyo-2020,Women's Kumite +61kg,Women,SILVER,Athlete,Iryna ZARETSKA,Azerbaijan,AZ,AZE
Karate,tokyo-2020,Women's Kata,Women,GOLD,Athlete,Sandra SANCHEZ JAIME,Spain,ES,ESP
Karate,tokyo-2020,Women's Kata,Women,BRONZE,Athlete,Mo Sheung Grace LAU,"Hong Kong, China",HK,HKG
Karate,tokyo-2020,Women's Kata,Women,SILVER,Athlete,Kiyou SHIMIZU,Japan,JP,JPN
Karate,tokyo-2020,Women's Kata,Women,BRONZE,Athlete,Viviana BOTTARO,Italy,IT,ITA
Karate,tokyo-2020,Men's Kata,Men,SILVER,Athlete,Damian QUINTERO,Spain,ES,ESP
Karate,tokyo-2020,Men's Kata,Men,BRONZE,Athlete,Ariel TORRES GUTIERREZ,United States of America,US,USA
Karate,tokyo-2020,Men's Kata,Men,BRONZE,Athlete,Ali SOFUOGLU,Turkey,TR,TUR
Karate,tokyo-2020,Men's Kata,Men,GOLD,Athlete,Ryo KIYUNA,Japan,JP,JPN
Karate,tokyo-2020,Men's Kumite +75kg,Men,BRONZE,Athlete,Ryutaro ARAGA,Japan,JP,JPN
Karate,tokyo-2020,Men's Kumite +75kg,Men,GOLD,Athlete,Sajad GANJZADEH,Islamic Republic of Iran,IR,IRI
Karate,tokyo-2020,Men's Kumite +75kg,Men,SILVER,Athlete,Tareg HAMEDI,Saudi Arabia,SA,KSA
Karate,tokyo-2020,Men's Kumite +75kg,Men,BRONZE,Athlete,Ugur AKTAS,Turkey,TR,TUR
Karate,tokyo-2020,Men's Kumite -67kg,Men,SILVER,Athlete,Eray SAMDAN,Turkey,TR,TUR
Karate,tokyo-2020,Men's Kumite -67kg,Men,BRONZE,Athlete,Darkhan ASSADILOV,Kazakhstan,KZ,KAZ
Karate,tokyo-2020,Men's Kumite -67kg,Men,BRONZE,Athlete,Abdel Rahman ALMASATFA,Jordan,JO,JOR
Karate,tokyo-2020,Men's Kumite -67kg,Men,GOLD,Athlete,Steven DA COSTA,France,FR,FRA
3x3 Basketball,tokyo-2020,Men,Men,GOLD,GameTeam,,Latvia,LV,LAT
3x3 Basketball,tokyo-2020,Men,Men,SILVER,GameTeam,,ROC,ROC,ROC
3x3 Basketball,tokyo-2020,Men,Men,BRONZE,GameTeam,,Serbia,RS,SRB
3x3 Basketball,tokyo-2020,Women,Women,GOLD,GameTeam,,United States of America,US,USA
3x3 Basketball,tokyo-2020,Women,Women,SILVER,GameTeam,,ROC,ROC,ROC
3x3 Basketball,tokyo-2020,Women,Women,BRONZE,GameTeam,,People's Republic of China,CN,CHN
Rhythmic Gymnastics,tokyo-2020,Individual All-Around,Women,SILVER,Athlete,Dina AVERINA,ROC,ROC,ROC
Rhythmic Gymnastics,tokyo-2020,Individual All-Around,Women,BRONZE,Athlete,Alina HARNASKO,Belarus,BY,BLR
Rhythmic Gymnastics,tokyo-2020,Individual All-Around,Women,GOLD,Athlete,Linoy ASHRAM,Israel,IL,ISR
Rhythmic Gymnastics,tokyo-2020,Group All-Around,Women,GOLD,GameTeam,,Bulgaria,BG,BUL
Rhythmic Gymnastics,tokyo-2020,Group All-Around,Women,SILVER,GameTeam,,ROC,ROC,ROC
Rhythmic Gymnastics,tokyo-2020,Group All-Around,Women,BRONZE,GameTeam,,Italy,IT,ITA
Hockey,tokyo-2020,Men,Men,GOLD,GameTeam,,Belgium,BE,BEL
Hockey,tokyo-2020,Men,Men,SILVER,GameTeam,,Australia,AU,AUS
Hockey,tokyo-2020,Men,Men,BRONZE,GameTeam,,India,IN,IND
Hockey,tokyo-2020,Women,Women,GOLD,GameTeam,,Netherlands,NL,NED
Hockey,tokyo-2020,Women,Women,SILVER,GameTeam,,Argentina,AR,ARG
Hockey,tokyo-2020,Women,Women,BRONZE,GameTeam,,Great Britain,GB,GBR
Beach Volleyball,tokyo-2020,Women,Women,GOLD,GameTeam,April ROSS,United States of America,US,USA
Beach Volleyball,tokyo-2020,Women,Women,GOLD,GameTeam,Alexandra KLINEMAN,United States of America,US,USA
Beach Volleyball,tokyo-2020,Women,Women,SILVER,GameTeam,Mariafe ARTACHO DEL SOLAR,Australia,AU,AUS
Beach Volleyball,tokyo-2020,Women,Women,SILVER,GameTeam,Taliqua CLANCY,Australia,AU,AUS
Beach Volleyball,tokyo-2020,Women,Women,BRONZE,GameTeam,Anouk VERGE-DEPRE,Switzerland,CH,SUI
Beach Volleyball,tokyo-2020,Women,Women,BRONZE,GameTeam,Joana HEIDRICH,Switzerland,CH,SUI
Beach Volleyball,tokyo-2020,Men,Men,GOLD,GameTeam,Anders Berntsen MOL,Norway,NO,NOR
Beach Volleyball,tokyo-2020,Men,Men,GOLD,GameTeam,Christian Sandlie SORUM,Norway,NO,NOR
Beach Volleyball,tokyo-2020,Men,Men,SILVER,GameTeam,Viacheslav KRASILNIKOV,ROC,ROC,ROC
Beach Volleyball,tokyo-2020,Men,Men,SILVER,GameTeam,Oleg STOYANOVSKIY,ROC,ROC,ROC
Beach Volleyball,tokyo-2020,Men,Men,BRONZE,GameTeam,Cherif YOUNOUSSE,Qatar,QA,QAT
Beach Volleyball,tokyo-2020,Men,Men,BRONZE,GameTeam,Ahmed TIJAN,Qatar,QA,QAT
